job_id,job_url,resume_tried,date_listed,date_tried,assumed_reason,stack_trace,external_job_url,screenshot_name,portal_type,source_platform,confidence_score
4415478974,https://www.linkedin.com/jobs/view/4415478974,Pending,2026-05-18 14:12:22,2026-05-24 14:12:23,Found a Bad Word in About Job,"
About the job
JOB DESCRIPTION

Job title :  AI Engineer
Reports to : VP Operations

Job purpose 
Design, develop, and manage scalable MLOps pipelines for building, training, and deploying predictive and generative LLM models on cloud infrastructure. The role supports automation, monitoring, and optimization of AI workflows across research, clinical, and commercial initiatives to enable data-driven decision-making and operational efficiency.
  Duties and responsibilities  
The successful candidate will work closely with R&D and Corporate stakeholders under Ocugen’s R&D and Business organization.
Design, develop, and maintain end-to-end MLOps pipelines on Azure for training, evaluating, and deploying AI and LLM-based models across multiple environments.
Integrate and manage Azure OpenAI Service, Azure AI Search, Azure Document Intelligence, and Azure Blob Storage for model orchestration, data ingestion, and large-scale retrieval workflows.
Build and manage CI/CD pipelines using Azure DevOps or GitHub Actions to automate code builds, testing, model deployment, and versioning.
Implement infrastructure-as-code for reproducible environment setup using tools like Bicep or Terraform, ensuring consistency across R&D and production environments.
Configure Azure Container Apps, Container Registry, and Kubernetes clusters to support scalable and fault-tolerant model deployment.
Develop data pipelines for ingesting, cleaning, and indexing structured and unstructured data into Azure Blob and Azure AI Search for downstream AI workloads.
Monitor and optimize model inference performance, latency, and cost, leveraging Azure Monitoring, Application Insights, and autoscaling strategies.
Track and manage token utilization and billing for Azure OpenAI and other AI services to ensure efficient resource consumption.
Implement secure storage and access control using Azure Key Vault, role-based access, and compliance policies.
Collaborate with AI, backend, and DevOps teams to deploy and maintain LLM and data analytics models integrated with enterprise APIs and dashboards.
Maintain documentation of pipelines, deployment workflows, and cost reports, supporting transparency and operational readiness.

Qualifications 
B.Tech/ M.Tech in Computer Science and Engineering 
1- 2 years of industry experience
Ability to deliver on tight deadlines
Demonstrated attention to detail and outstanding organization skills.
Self-motivated with a commitment to high quality, on-time deliverables.
Excellent communication and collaboration skills with a team-oriented approach.
Demonstrated ability to identify and resolve issues and effectively manage timelines.

Working Conditions : 
This position operates in an office setting, in person. .
Job may additionally require incumbent to be availableoutside of these hours to handle prioritybusiness needs.

 Physical Requirment : 
This is a largely sedentary role.

Directs Reports : 
N/A

[FILTER-REJECT] Contains bad word ""VP"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4414081022,https://www.linkedin.com/jobs/view/4414081022,Previous resume,2026-05-22 14:12:41,2026-05-24 14:13:46,Problem in Easy Applying,Job application discarded by user!,Easy Applied,Not Available,LinkedIn,LinkedIn,90
4415478974,https://www.linkedin.com/jobs/view/4415478974,Pending,Unknown,2026-05-24 14:45:00,Found a Bad Word in About Job,"
About the job
JOB DESCRIPTION

Job title :  AI Engineer
Reports to : VP Operations

Job purpose 
Design, develop, and manage scalable MLOps pipelines for building, training, and deploying predictive and generative LLM models on cloud infrastructure. The role supports automation, monitoring, and optimization of AI workflows across research, clinical, and commercial initiatives to enable data-driven decision-making and operational efficiency.
  Duties and responsibilities  
The successful candidate will work closely with R&D and Corporate stakeholders under Ocugen’s R&D and Business organization.
Design, develop, and maintain end-to-end MLOps pipelines on Azure for training, evaluating, and deploying AI and LLM-based models across multiple environments.
Integrate and manage Azure OpenAI Service, Azure AI Search, Azure Document Intelligence, and Azure Blob Storage for model orchestration, data ingestion, and large-scale retrieval workflows.
Build and manage CI/CD pipelines using Azure DevOps or GitHub Actions to automate code builds, testing, model deployment, and versioning.
Implement infrastructure-as-code for reproducible environment setup using tools like Bicep or Terraform, ensuring consistency across R&D and production environments.
Configure Azure Container Apps, Container Registry, and Kubernetes clusters to support scalable and fault-tolerant model deployment.
Develop data pipelines for ingesting, cleaning, and indexing structured and unstructured data into Azure Blob and Azure AI Search for downstream AI workloads.
Monitor and optimize model inference performance, latency, and cost, leveraging Azure Monitoring, Application Insights, and autoscaling strategies.
Track and manage token utilization and billing for Azure OpenAI and other AI services to ensure efficient resource consumption.
Implement secure storage and access control using Azure Key Vault, role-based access, and compliance policies.
Collaborate with AI, backend, and DevOps teams to deploy and maintain LLM and data analytics models integrated with enterprise APIs and dashboards.
Maintain documentation of pipelines, deployment workflows, and cost reports, supporting transparency and operational readiness.

Qualifications 
B.Tech/ M.Tech in Computer Science and Engineering 
1- 2 years of industry experience
Ability to deliver on tight deadlines
Demonstrated attention to detail and outstanding organization skills.
Self-motivated with a commitment to high quality, on-time deliverables.
Excellent communication and collaboration skills with a team-oriented approach.
Demonstrated ability to identify and resolve issues and effectively manage timelines.

Working Conditions : 
This position operates in an office setting, in person. .
Job may additionally require incumbent to be availableoutside of these hours to handle prioritybusiness needs.

 Physical Requirment : 
This is a largely sedentary role.

Directs Reports : 
N/A

[FILTER-REJECT] Contains bad word ""VP"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4417536488,https://www.linkedin.com/jobs/view/4417536488,Pending,Unknown,2026-05-24 14:45:13,Found a filtered role word in title,"
About the job
Company Description
 Vinayak Consultancy Services is a solutions-driven organization that specializes in providing innovative, high-quality business consultancy services. Our focus is on empowering businesses with advanced technical tools and frameworks tailored to their unique needs. With a commitment to excellence and customer success, we deliver professional services that foster growth and optimize operational efficiency. Headquartered in Udaipur, we prioritize creating a supportive and collaborative work environment for our team members.
 Role Description
 This is a full-time, on-site role for a Prompt Engineer with expertise in Advanced Excel and Coding, located in Udaipur. The individual in this role will be responsible for developing, maintaining, and optimizing Excel-based tools and reports, crafting advanced formulas, and implementing automation processes. They will also design, analyze, and refine prompts for AI tools and develop custom coding solutions to support company and client projects, ensuring efficiency and effectiveness in delivery.
 Qualifications
  Strong command of Advanced Excel, including proficiency in pivot tables, advanced formulas, macros, and data analysis tools.
Ability to develop, test, and refine AI prompts, with a solid understanding of natural language processing principles.
Proficiency in coding with languages such as Python, JavaScript, or similar for automation and tool development.
Experienced in data visualization methodologies and reporting best practices.
Excellent problem-solving, analytical, and organizational skills to address complex technical challenges effectively.
Strong communication skills with the ability to explain complex concepts clearly.
Bachelor’s degree or relevant experience in Computer Science, Engineering, Data Science, or a related field.
Experience working with AI/ML tools or frameworks is an advantage.

[FILTER-REJECT] Role title contains filtered seniority/context word ""Analyst"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4415757479,https://www.linkedin.com/jobs/view/4415757479,Pending,2026-05-19 14:46:01,2026-05-24 14:46:01,Required experience is high,"
About the job
The Role 
We are seeking an M.Tech candidate to support research and development activities within the Multimodal Intelligence for Real-World Applications (MI-RA) Lab. The selected candidate will play a key role in building and optimizing pipelines for multimodal data acquisition, processing, annotation, and AI model development using data from cameras, motion capture systems, audio devices, and physiological sensors. Responsibilities:
 • Assist in the setup, operation, and maintenance of multimodal data capture systems, including OptiTrack cameras, Blackmagic cameras, microphones, synchronization devices, and related equipment.
 • Support researchers and engineers during data collection sessions involving human subjects, human-human interaction, and human-robot interaction experiments. 
• Ensure proper arrangement, handling, and upkeep of lab equipment within the capture room, volumetric capture rig, anechoic chamber, and supporting facilities. 
• Help with basic troubleshooting of cameras, cables, power systems, recording devices, and workstation connectivity issues.
 • Assist in calibration activities for cameras, microphones, and imaging devices, including support for dark room and controlled lighting setups. 
 Qualification: 
• Master’s degree in Computer Science, Electronics, Electrical Engineering, AI/ML, Robotics, or a related field. 
• 2–4 years of experience in computer vision, perception systems, AI/ML, or multimodal data processing Position 
Desirable Experience & Skills: 
• Experience working with Python, OpenCV, deep learning frameworks such as PyTorch or TensorFlow, and data processing pipelines.
 • Familiarity with multi-camera systems, motion capture systems, point cloud data, or sensor fusion workflows is highly desirable.
 • Understanding of multimodal learning, synchronization, and dataset curation for large-scale AI systems is a strong advantage. 
• Strong problem-solving skills and the ability to work in interdisciplinary research and engineering teams. • Good communication and documentation skills for technical collaboration and project execution. Remuneration: INR 35,000/- to 55,000/- per month based on experience. 

[FILTER-REJECT] Experience required 4 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4416494136,https://www.linkedin.com/jobs/view/4416494136,Pending,2026-05-19 14:46:38,2026-05-24 14:46:39,Required experience is high,"
About the job
About Business Unit:
 Home to creative hearts and technologists alike, our Digital Media Solutions team is a highly engaged and driven group. They help the world’s leading organizations enhance digital media performance by delivering meaningful human experiences, backed by a visionary product and our data prowess. A full-service powerhouse with multiple verticals and growing teams, these digital disruptors navigate consumer journeys on nearly every consumer device in the US. This team works on Adtech data at internet scale, using the latest groundbreaking open-source technologies.
 Why we are looking for you: 

You have hands on experience in SQL ,Postgres DB & Advance SQL Skills to work with Epsilon Market place team
You have hands on experience in coding languages like Python & Shell Scripting.
You have hands on experience in fine tuning SQL Queries .
You are very good in handling & working closely with key stakeholders of the Project, you must be able to communicate and keep them informed on overall health on projects impacting Data platforms.
You have exposure on Datawarehouse , BI. 

What you will enjoy in this role:

As part of onboarding team will be onboarding multiple CRM Client’s across globe ( US,APAC ).
Working on ingest of anonymized data is responsible for integration of first party client information into the CNVR ad serving ecosystem
Working on the data assets which will be further used in performance measurement and efficacy of the defined solution, as well as feeding business intelligence, analytics and data mining.
Working on scheduling, backup and recovery, and scripting (specifically python) for data integration.
Supporting application works on the front lines of CNVR , as a direct face to our client roster that truly enables their ability to turn their valuable data assets into monetization and increased customer engagement.
Click here to view how Epsilon transforms marketing with 1 View, 1 Vision and 1 Voice.

Responsibilities

What you will do:
  End to end development of automated receipt of anonymized data
Quality detection of file layouts and file contents before acceptance into production
Development of SQL based ETL routines that transform raw data into production assets to meet required business rule specifications
Ensuring that coded solutions meet functional business requirements for ad serving and measurement
Application specific controls and scheduling
Custom solution building for syndicated and third party datasets
Migration of production data assets to downstream consuming systems
Disaster Recovery and Business Continuity implementations
Workload Performance Management and Tuning

Qualifications

Bachelor’s Degree in Computer Science or equivalent degree is required
3 - 6 years of experience in development using SQL, Adv SQL, PL-SQL, Python
Relational DBMS, MPP and SQL knowledge (Oracle, SQL Server, MySQL, Greenplum), Postgres DB
Strong experience in writing Basic and Advanced SQL queries and tuning/optimizing them
Experience with distributed database systems
Linux shell scripting
Language Skills - Python
Working knowledge in Data warehouse is plus
Good experience in working with geographically and culturally diverse teams
Good verbal and written communication skills
Excellent written and verbal communication skills
Excellent Analytical and problem-solving skills 
Ability to diagnose and troubleshoot problems quickly

[FILTER-REJECT] Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4418072506,https://www.linkedin.com/jobs/view/4418072506,Pending,2026-05-22 14:46:44,2026-05-24 14:46:44,Requires PhD/Doctorate,"
About the job
About the Role
We are looking for a highly motivated Research Engineer – AI/ML to join our growing R&D team. This role is ideal for individuals passionate about applied machine learning, computer vision, and research-driven engineering.
You will work on cutting-edge problems, transforming advanced AI research into real-world clinical and imaging applications, with a strong focus on innovation, scalability, and impact.

 Key Responsibilities
Develop and optimize image processing and computer vision algorithms including segmentation, classification, and registration
Design and implement AI/ML models for real-world clinical and medical imaging applications
Conduct research experiments to solve complex and open-ended engineering problems
Build and scale deep learning models using Python and modern ML frameworks
Collaborate with cross-functional teams to define problem statements and deliver technical solutions
Prototype, validate, and deploy AI/ML models into scalable systems
Contribute to technical documentation, research papers, and presentations
Stay updated with the latest advancements in AI, deep learning, and computer vision
Work on advanced rendering techniques including photorealistic image generation, shading, lighting, and texturing

Required Skills
Strong experience in Image Processing
Expertise in Computer Vision
Solid understanding of AI / Machine Learning / Deep Learning / Statistics
Strong programming skills in Python (C++ is a plus)
Experience with frameworks such as:
TensorFlow / PyTorch / scikit-learn
Strong knowledge of data curation, processing, and model optimization (pruning, tuning, etc.)

 Must-Have Experience
Hands-on experience in deep learning, CNNs, 3D CNNs, recurrent networks, foundation models
Experience working with multi-modal data (images, tabular, text)
Exposure to healthcare / medical imaging / ophthalmic domain (preferred)
Strong software engineering fundamentals
Experience in building and scaling AI models in real-world environments

Good to Have
Strong understanding of data structures and algorithms
Experience with Git and collaborative development workflows
Research experience (publications, thesis, or applied research projects)
Exposure to scientific computing tools and environments
Strong analytical and problem-solving skills
Excellent communication skills (written & verbal)

Educational Background
Biomedical Engineering
Computer Science
Artificial Intelligence / Machine Learning
Information Science
Any related engineering discipline

Experience Level:
Ph.D. with 3+ years of industry experience
 OR
Master’s (ME/MS/MTech) with 5+ years of relevant experience

Location: Hybrid (Bangalore – minimum 3 days/week in office)

What Makes This Role Exciting
Work on cutting-edge AI research with real-world clinical impact
Opportunity to bridge research and production AI systems
Exposure to advanced computer vision and multi-modal AI challenges
Collaborative and innovation-driven R&D environment

[FILTER-REJECT] Requires PhD/Doctorate. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4418124269,https://www.linkedin.com/jobs/view/4418124269,Pending,2026-05-23 14:46:51,2026-05-24 14:46:51,Required experience is high,"
About the job
This role is for one of the Weekday's clients

Salary range: Rs 400000 - Rs 800000 (ie INR 4-8 LPA)

Experience: 2+ yrs

Location: Mumbai

Job Type: full-time

We are looking for a motivated and technically strong AI Engineer to join a fast-growing, product-focused engineering team. The role involves designing, developing, and deploying AI/ML-driven solutions that enhance product intelligence, automation, and user experience. You will work on real-world AI applications, collaborating with cross-functional teams to build scalable and production-ready systems.

This position is ideal for engineers who are passionate about artificial intelligence, machine learning, and building impactful solutions in a fast-paced startup environment.

Requirements

Key Responsibilities

Design, develop, and deploy AI/ML models and intelligent systems for production use cases
Build and optimize machine learning pipelines for data processing, training, and inference
Work on integrating AI capabilities into product features and backend systems
Analyze large datasets to extract insights and improve model performance
Collaborate with product, engineering, and data teams to define AI-driven solutions
Fine-tune models and experiment with algorithms to improve accuracy and efficiency
Deploy models using scalable cloud-based infrastructure and APIs
Monitor model performance, identify issues, and implement continuous improvements
Work on data preprocessing, feature engineering, and model evaluation techniques
Stay updated with latest AI/ML advancements and apply them to real-world problems
Contribute to building scalable, reusable AI components and frameworks

What Makes You a Great Fit

2+ years of experience in AI, Machine Learning, Data Science, or related engineering roles
Strong understanding of AI/ML concepts, algorithms, and model development lifecycle
Hands-on experience with Python and ML frameworks such as TensorFlow, PyTorch, or Scikit-learn
Experience in building and deploying AI/ML models in production environments
Good understanding of data structures, algorithms, and software engineering principles
Familiarity with model training, evaluation, and optimization techniques
Exposure to cloud platforms (AWS/GCP/Azure) is an added advantage
Strong analytical and problem-solving skills with attention to detail
Ability to work in a fast-paced, product-driven environment
Strong communication skills and ability to collaborate across teams
Passion for AI/ML technologies and continuous learning

[FILTER-REJECT] Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4414478167,https://www.linkedin.com/jobs/view/4414478167,Previous resume,2026-05-17 15:15:40,2026-05-24 15:15:52,Problem in Easy Applying,Failed to click Submit application,Easy Applied,Not Available,LinkedIn,LinkedIn,70
4410447271,https://www.linkedin.com/jobs/view/4410447271,Pending,2026-05-10 15:16:19,2026-05-24 15:16:19,Requires PhD/Doctorate,"
About the job
Position Overview:

We are currently hiring a highly skilled and motivated Generative AI Engineer to join our talented engineering team. As a Generative AI Engineer, you will be responsible for
developing and implementing cutting-edge generative AI models to solve complex problems and drive innovation across our organization. You will work closely with data scientists, software engineers, and product managers to design, build, and deploy AI-powered solutions that enhance our products and services.

Responsibilities:

· Designing, developing, and implementing generative AI models and algorithms utilizing state-of-the-art techniques such as GPT, VAE, and GANs.
· Collaborating with cross-functional teams to define AI project requirements and objectives, ensuring alignment with overall business goals.
· Conducting research to stay up-to-date with the latest advancements in generative AI, machine learning, and deep learning techniques and identify opportunities to integrate them into our products and services.
· Optimizing existing generative AI models for improved performance, scalability, and efficiency.
· Developing and maintaining AI pipelines, including data preprocessing, feature extraction, model training, and evaluation.
· Developing clear and concise documentation, including technical specifications, user guides, and presentations, to communicate complex AI concepts to both technical and non-technical stakeholders.
· Contributing to the establishment of best practices and standards for generative AI development within the organization.
· Providing technical mentorship and guidance to junior team members.

Qualifications:

· Degree in Computer Science, Artificial Intelligence, Machine Learning, or a related field. A Ph.D. is highly desirable.
Experience of 3+ years in developing and implementing generative AI models, with a strong understanding of deep learning techniques such as GPT, VAE, and GANs.
·Proficient in Python and have 5+ experience with machine learning libraries and frameworks such as TensorFlow, PyTorch, or Keras.
· Strong knowledge of data structures, algorithms, and software engineering principles.
· Familiar cloud-based platforms and services - Azure.
· 5+ years with natural language processing (NLP) techniques and tools, such as SpaCy, NLTK, or Hugging Face.
· Data visualization tools and libraries, such as Matplotlib, Seaborn, or Plotly.
· Knowledge of software development methodologies, such as Agile or Scrum.
· Excellent problem-solving skills, with the ability to think critically and creatively to develop innovative AI solutions.
· Strong communication skills, with the ability to effectively convey complex technical concepts to a diverse audience.
· Ability to work independently and collaboratively in a fast-paced, dynamic environment.

[FILTER-REJECT] Requires PhD/Doctorate. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4406273757,https://www.linkedin.com/jobs/view/4406273757,Pending,2026-05-03 15:16:26,2026-05-24 15:16:26,Required experience is high,"
About the job
Job Role : Forward Deployed Engineer (AI Consulting)
Company: Stealth AI Startup
Experience: 2–5 Years
Location: Hyderabad / Bangalore

About the Role

We are building a world-class AI Consulting team and are looking for a Forward Deployed Engineer (FDE) who can bridge the gap between cutting-edge AI technology and real-world enterprise problems.

This role sits at the intersection of engineering, data, and customer engagement—working directly with enterprise clients to design and deploy AI solutions.

What You’ll Do

Work directly with enterprise customers to understand business problems and translate them into AI solutions
Design, build, and deploy AI/ML solutions across use cases like:
NLP / GenAI applications
Computer Vision
Predictive analytics
Rapidly build prototypes, PoCs, and production-grade solutions
Collaborate with internal AI/Engineering teams to deliver scalable implementations
Integrate AI solutions with client data systems, APIs, and workflows
Debug, iterate, and optimize solutions based on real-world feedback
Act as a technical advisor to clients during solution deployment

What We’re Looking For

2–5 years of experience in Software Engineering / Data Engineering / ML Engineering roles
Strong programming skills in Python (must-have)
Experience with:
Machine Learning frameworks (e.g., TensorFlow, PyTorch, Scikit-learn)
Data handling (Pandas, SQL, ETL pipelines)
APIs and backend systems
Exposure to GenAI / LLMs (OpenAI, open-source models, etc.) is a strong plus
Ability to work in ambiguous environments and solve open-ended problems
Strong communication skills and ability to work directly with clients

Bonus If You Have
Experience in client-facing or consulting roles
Built and deployed AI solutions in production environments
Experience with:
Cloud platforms (AWS / GCP / Azure)
Vector databases, RAG pipelines, LLM applications
Startup experience or 0→1 product building mindset

Why This Role is Different
You won’t just build models—you’ll see them solve real business problems
Work directly with enterprise clients and decision-makers
High ownership and fast execution environment
Opportunity to work on cutting-edge AI use cases

Compensation
Competitive salary + performance incentives
High growth opportunities in a fast-scaling AI startup

[FILTER-REJECT] Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4415478974,https://www.linkedin.com/jobs/view/4415478974,Pending,2026-05-18 15:16:35,2026-05-24 15:16:35,Found a Bad Word in About Job,"
About the job
JOB DESCRIPTION

Job title :  AI Engineer
Reports to : VP Operations

Job purpose 
Design, develop, and manage scalable MLOps pipelines for building, training, and deploying predictive and generative LLM models on cloud infrastructure. The role supports automation, monitoring, and optimization of AI workflows across research, clinical, and commercial initiatives to enable data-driven decision-making and operational efficiency.
  Duties and responsibilities  
The successful candidate will work closely with R&D and Corporate stakeholders under Ocugen’s R&D and Business organization.
Design, develop, and maintain end-to-end MLOps pipelines on Azure for training, evaluating, and deploying AI and LLM-based models across multiple environments.
Integrate and manage Azure OpenAI Service, Azure AI Search, Azure Document Intelligence, and Azure Blob Storage for model orchestration, data ingestion, and large-scale retrieval workflows.
Build and manage CI/CD pipelines using Azure DevOps or GitHub Actions to automate code builds, testing, model deployment, and versioning.
Implement infrastructure-as-code for reproducible environment setup using tools like Bicep or Terraform, ensuring consistency across R&D and production environments.
Configure Azure Container Apps, Container Registry, and Kubernetes clusters to support scalable and fault-tolerant model deployment.
Develop data pipelines for ingesting, cleaning, and indexing structured and unstructured data into Azure Blob and Azure AI Search for downstream AI workloads.
Monitor and optimize model inference performance, latency, and cost, leveraging Azure Monitoring, Application Insights, and autoscaling strategies.
Track and manage token utilization and billing for Azure OpenAI and other AI services to ensure efficient resource consumption.
Implement secure storage and access control using Azure Key Vault, role-based access, and compliance policies.
Collaborate with AI, backend, and DevOps teams to deploy and maintain LLM and data analytics models integrated with enterprise APIs and dashboards.
Maintain documentation of pipelines, deployment workflows, and cost reports, supporting transparency and operational readiness.

Qualifications 
B.Tech/ M.Tech in Computer Science and Engineering 
1- 2 years of industry experience
Ability to deliver on tight deadlines
Demonstrated attention to detail and outstanding organization skills.
Self-motivated with a commitment to high quality, on-time deliverables.
Excellent communication and collaboration skills with a team-oriented approach.
Demonstrated ability to identify and resolve issues and effectively manage timelines.

Working Conditions : 
This position operates in an office setting, in person. .
Job may additionally require incumbent to be availableoutside of these hours to handle prioritybusiness needs.

 Physical Requirment : 
This is a largely sedentary role.

Directs Reports : 
N/A

[FILTER-REJECT] Contains bad word ""VP"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4413686589,https://www.linkedin.com/jobs/view/4413686589,Pending,2026-05-22 15:16:40,2026-05-24 15:16:40,Required experience is high,"
About the job
Company Description
Presolv360 is an online dispute resolution (ODR) platform that leverages technology to enable remote participation of parties from diverse socio-economic backgrounds, ensuring fair access to justice. It simplifies and expedites the resolution of disputes outside the courtroom, significantly reducing costs and resource usage. Recognized as a Mediation Institution by numerous Courts in India, Presolv360 is supported by an esteemed advisory council, including former Chief Justice of India Justice U U Lalit and other distinguished legal experts. The platform is dedicated to transforming dispute resolution through innovative and efficient solutions.

Role Description:
We're looking for an engineer who builds software the way it'll be built in 2027 — fluent with AI tools, sharp on agent design, and capable of going from ""this workflow is annoying"" to ""I built an agent that handles it"" in a week.

What you'll do:
1. Ship production features using AI-assisted development as your default mode (Claude Code, Cursor, or whatever ships best work)
2. Identify workflows in our business that can be automated with agents — and pitch them with the ROI thinking already done
3. Build, observe, and iterate on those agents: prompts, tool design, evals, guardrails, the works
4. Make calls on when an agent is the right answer vs. when boring deterministic code wins
5. Own things end-to-end — there's no one to hand off to

Pre-requisites:
 - 2+ years of solid software engineering experience (we're not hiring around AI; we're hiring engineers who've leveled up with it. A few months with AI led development is fine).
 - Demonstrated work with AI-assisted development — you can show us code you've shipped and talk about how you worked with the model to get there
 - Hands-on agent-building experience: you've built at least a few non-trivial agents, broken them, and learned what works
 - Comfort with at least one agent framework or SDK (LangGraph, the Anthropic/OpenAI SDKs, Mastra, custom — we don't care which, we care that you have opinions)
 - Strong product instincts — you can look at a process and see the agent-shaped hole in it

Nice to have
 - Experience with evals and observability for LLM systems (Langfuse, Braintrust, custom — anything that shows you measure)
 - Built something agent-y that real users used
 - A side project, blog post, or repo we can look at

Interested candidates can apply by filling out the Google Form below. Please note that only applications submitted through the form will be considered for the hiring process.

Apply here: https://lnkd.in/dpuTznWG

[FILTER-REJECT] Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4413033789,https://www.linkedin.com/jobs/view/4413033789,Pending,2026-05-17 15:16:47,2026-05-24 15:16:47,Required experience is high,"
About the job
Immediate Joiners only. This is a 100% remote role but strict background checks will be conducted on candidates to prevent any possibility of moonlighting. The client is based out of US so primarily working according to IST time zone but there will be an overlap PST time zone.

Company Description
Infotron is a vibrant, agile, and focused consulting firm dedicated to helping clients achieve their goals. We pride ourselves on maintaining a healthy network of highly skilled professionals. At Infotron, we provide the resources needed to navigate complex challenges and drive success. Join us to be a part of a dynamic and supportive work environment.

AI Engineering Consultant – Generative AI
Are you passionate about shaping the future of artificial intelligence? We’re looking for a forward-thinking AI Engineering Consultant who thrives on solving complex problems and is eager to redefine how businesses leverage Generative AI. In this role, you’ll be instrumental in crafting, implementing, and scaling next-generation AI solutions tailored to real-world client needs. If you're driven by impact and excited about building transformative AI applications, we want to hear from you.
Your role:
Collaborate with cross-functional teams—including designers, engineers, and product managers—to build Gen AI products that are practical, scalable, and client-ready.
Translate intricate business challenges into AI-powered architectural designs that deliver tangible results.
Rapidly develop prototypes and pilot models to validate ideas and demonstrate AI’s potential for transformative business outcomes.
Implement and operationalize full-scale solutions using machine learning, generative AI models, and intelligent agents.
Research, test, and integrate emerging technologies within the Gen AI ecosystem, contributing to the development of proprietary AI platforms.
Support sales and business development by contributing to pitches, presentations, and client demos.
Stay informed on the latest trends in large language models, AI agents, and associated frameworks to continuously enhance service offerings.

What we are looking for:
A university degree in computer science, engineering, or a related field.
At least 3 years of hands-on experience in AI engineering, with a solid track record of building and deploying solutions using deep learning, generative AI, and AI agents.
A strong entrepreneurial spirit and the ability to identify and drive high-impact AI opportunities for clients.
Advanced Python programming skills and experience with cloud-based AI services such as AWS SageMaker, Google Vertex AI, or Microsoft Azure AI.
Familiarity with LLM-based tools and services (e.g., OpenAI, Gemini, Cohere) across multiple media types (text, image, video).
Practical experience with frameworks that support agentic AI development, like LangChain, AutoGen, CrewAI, or Semantic Kernel.
Experience in implementing MLOps/LLMOps practices, including performance monitoring, model versioning, and alerting mechanisms.

Additional Assets:
A master’s degree in a technical field such as computer science or artificial intelligence.
Consulting or client-facing experience, especially involving business development or proposal writing.
A full project lifecycle understanding of Gen AI or AI agent solutions, from ideation through deployment.
Clear communication skills with the ability to explain complex AI concepts to senior decision-makers.
Presentation experience at industry events or contributions to publications in the AI space.
Familiarity with Responsible AI concepts, including the design and use of safety features such as filters, fallback systems, and governance tools.

[FILTER-REJECT] Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4417536488,https://www.linkedin.com/jobs/view/4417536488,Pending,Unknown,2026-05-24 17:00:30,Found a filtered role word in title,"
About the job
Company Description
 Vinayak Consultancy Services is a solutions-driven organization that specializes in providing innovative, high-quality business consultancy services. Our focus is on empowering businesses with advanced technical tools and frameworks tailored to their unique needs. With a commitment to excellence and customer success, we deliver professional services that foster growth and optimize operational efficiency. Headquartered in Udaipur, we prioritize creating a supportive and collaborative work environment for our team members.
 Role Description
 This is a full-time, on-site role for a Prompt Engineer with expertise in Advanced Excel and Coding, located in Udaipur. The individual in this role will be responsible for developing, maintaining, and optimizing Excel-based tools and reports, crafting advanced formulas, and implementing automation processes. They will also design, analyze, and refine prompts for AI tools and develop custom coding solutions to support company and client projects, ensuring efficiency and effectiveness in delivery.
 Qualifications
  Strong command of Advanced Excel, including proficiency in pivot tables, advanced formulas, macros, and data analysis tools.
Ability to develop, test, and refine AI prompts, with a solid understanding of natural language processing principles.
Proficiency in coding with languages such as Python, JavaScript, or similar for automation and tool development.
Experienced in data visualization methodologies and reporting best practices.
Excellent problem-solving, analytical, and organizational skills to address complex technical challenges effectively.
Strong communication skills with the ability to explain complex concepts clearly.
Bachelor’s degree or relevant experience in Computer Science, Engineering, Data Science, or a related field.
Experience working with AI/ML tools or frameworks is an advantage.

[FILTER-REJECT] Role title contains filtered seniority/context word ""Analyst"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
